Source,Target,Weight
@alfreddegraaf1,@MariavTwillert,1
@alfreddegraaf1,@RvDantzig,1
@alfreddegraaf1,@fvdemocratie,1
@alfreddegraaf1,@geertwilderspvv,1
@alfreddegraaf1,@telegraaf,1
@alfreddegraaf1,@thierrybaudet,1
@alfreddegraaf1,@truusdemierr2,1
@Throwaway201,@APechtold,1
@Throwaway201,@CarelBrendel,1
@Throwaway201,@D66,2
@Throwaway201,@Hannesz1956,1
@Throwaway201,@RTLnieuws,1
@Throwaway201,@cdavandaag,2
@Throwaway201,@fvdemocratie,1
@Throwaway201,@sybrandbuma,1
@Throwaway201,@thierrybaudet,1
@hamer_sikkel,@APechtold,1
@hamer_sikkel,@BySteveBrown,1
@hamer_sikkel,@D66,1
@hamer_sikkel,@DriesseWout,1
@hamer_sikkel,@HarryPater62,1
@hamer_sikkel,@PerSlotVan,1
@hamer_sikkel,@links_huftertje,1
@tisum1,@APechtold,3
@tisum1,@D66,4
@tisum1,@DCorleone64,1
@tisum1,@MerlotVine,1
@tisum1,@Percolator_HNJ,1
@tisum1,@WNLOpZondag,1
@tisum1,@telegraaf,1
@tisum1,@thierrybaudet,1
@HsSjirk,@christenunie,1
@HsSjirk,@gbb,1
@gpwahop,@APechtold,1
@gpwahop,@ChrisvandenBos,1
@gpwahop,@D66,1
@gpwahop,@fvdemocratie,2
@SlagerRene,@CDANunspeet,5
@SlagerRene,@SWO_Nunspeet,1
@SlagerRene,@Veluvinetheater,1
@jaccorodermond,@D66hardenberg,1
@PeerMeesters,@ANanninga,1
@PeerMeesters,@Woutel,1
@PeerMeesters,@YerRamautarsing,1
@pdamio,@lisabouyeure,1
@pdamio,@noordkaapfujin,1
@DaviddeJong15,@APechtold,11
@DaviddeJong15,@D66,5
@DaviddeJong15,@DeRavissante,1
@DaviddeJong15,@DenkNL,1
@DaviddeJong15,@EenVandaag,1
@DaviddeJong15,@FritzdeKijfman,1
@DaviddeJong15,@GeertJeelof,1
@DaviddeJong15,@HarryPater62,2
@DaviddeJong15,@JKralendijk,2
@DaviddeJong15,@Percolator_HNJ,2
@DaviddeJong15,@PvdA,1
@DaviddeJong15,@RvDantzig,1
@DaviddeJong15,@Trump023,1
@DaviddeJong15,@VerwardePoep,1
@DaviddeJong15,@WNLOpZondag,1
@DaviddeJong15,@_Q_B_e_r_t_,1
@DaviddeJong15,@fvdemocratie,2
@DaviddeJong15,@groenlinks,2
@DaviddeJong15,@jndkgrf,1
@DaviddeJong15,@mandyfvd,1
@DaviddeJong15,@michkapteijns74,2
@DaviddeJong15,@thierrybaudet,4
@denlampie,@D66,1
@denlampie,@GVB,1
@denlampie,@HielkeBandstra,1
@denlampie,@ThomasHogeling,1
@denlampie,@klaassenmarja,1
@D66hardenberg,@D66,1
@D66hardenberg,@D66hardenberg,1
@D66hardenberg,@jaccorodermond,1
@OscarvanG,@Wiwatron,1
@OscarvanG,@YerRamautarsing,1
@OscarvanG,@fvdemocratie,1
@OscarvanG,@thiessenmark,1
@OscarvanG,@tomjanmeeus,1
@waedrinner,@APechtold,1
@waedrinner,@D66,3
@waedrinner,@DDStandaard,1
@waedrinner,@FVDamsterdam,1
@waedrinner,@Marcel_Cannoli,1
@waedrinner,@PvdA,2
@waedrinner,@RvDantzig,1
@waedrinner,@VVD,2
@waedrinner,@demo_demo_nl,1
@waedrinner,@fvdemocratie,1
@waedrinner,@queenofunseen,1
@waedrinner,@thierrybaudet,1
@AilkoFrederiks,@BenPaulides,1
@AilkoFrederiks,@sypwynia,1
@AilkoFrederiks,@wordpressdotcom,1
@renedebat,@APechtold,3
@renedebat,@D66,3
@renedebat,@De_Regent,1
@renedebat,@DenkNL,1
@renedebat,@DriesseWout,1
@renedebat,@Eerdmans,1
@renedebat,@MerlotVine,1
@renedebat,@Percolator_HNJ,4
@renedebat,@Roosmalen,1
@renedebat,@Trump023,1
@renedebat,@fvdemocratie,2
@renedebat,@geertwilderspvv,1
@renedebat,@jndkgrf,1
@renedebat,@michkapteijns74,1
@renedebat,@thierrybaudet,2
@renedebat,@volkskrant,1
@petravangolen,@APechtold,1
@petravangolen,@KGFerrier,1
@petravangolen,@Nieuwsuur,1
@petravangolen,@volkskrant,1
@Resoundeffects,@Else4Weekblad,1
@Resoundeffects,@NUnl,1
@Resoundeffects,@TPOnl,2
@Resoundeffects,@YouTube,1
@Resoundeffects,@djeppink,1
@Resoundeffects,@fvdemocratie,1
@Resoundeffects,@olofvdoorn,2
@Resoundeffects,@volkskrant,1
@janjaapvanhalem,@Arriva_NL,1
@janjaapvanhalem,@COostwegel,1
@janjaapvanhalem,@FrancineHouben,1
@janjaapvanhalem,@OostCollection,1
@janjaapvanhalem,@ProRail,1
@janjaapvanhalem,@Sint_Gerlach,1
@janjaapvanhalem,@mecanoo_,1
@janjaapvanhalem,@vvv_zuidlimburg,1
@madamiesen,@JaapJansen,1
@madamiesen,@VVD_Groningen,2
@madamiesen,@telegraaf,1
@AnketD,@cfapfeiffer,1
@AnketD,@glweesp,1
@Terugnaardeboss,@groenlinks,1
@Y2K_Dolphin,@PartijvdDieren,1
@Y2K_Dolphin,@agilityfanatic,1
@Y2K_Dolphin,@estherouwehand,1
@Y2K_Dolphin,@volgzwijn,1
@MakkerCharlie,@groenlinks,1
@dr_wabi,@APechtold,1
@dr_wabi,@D66,1
@dr_wabi,@FVDamsterdam,1
@dr_wabi,@RvDantzig,1
@dr_wabi,@fvdemocratie,1
@esnorsk,@groenlinksrdam,2
@VVDKoggenland,@Koggenland20,1
@ffluchten,@D66,1
@ffluchten,@DeBalie,2
@ffluchten,@LodewijkA,2
@ffluchten,@PvdA,2
@ffluchten,@advocaatsmeets,1
@ffluchten,@thierybaudet,2
@JeroenSchilder,@Koggenland20,1
@melkgeiten,@CDAHarryS,1
@melkgeiten,@tubantia,1
@melkgeiten,@tubantiahof,1
@PoliticalJake,@Leonvangalen99,1
@PoliticalJake,@Mark_Goedhart,1
@PoliticalJake,@bddenbosch,1
@CU_SGP_Woerden,@HugoBulk,1
@CU_SGP_Woerden,@SGP_scbrouwer,2
@CU_SGP_Woerden,@YouTube,1
@AntiJihadActie,@APechtold,2
@AntiJihadActie,@D66,1
@AntiJihadActie,@EWdeVlieger,1
@AntiJihadActie,@FVD,1
@AntiJihadActie,@KajsaOllongren,2
@AntiJihadActie,@Percolator_HNJ,1
@AntiJihadActie,@TijsvandenBrink,1
@AntiJihadActie,@d66amsterdam,1
@AntiJihadActie,@jesseklaver,1
@AntiJihadActie,@michkapteijns74,1
@Stratingius,@bpschut,1
@abvdveer11,@AmyRoos3,1
@abvdveer11,@Bingosmurf,1
@abvdveer11,@CDA,1
@abvdveer11,@D66,1
@abvdveer11,@FritstenHove,2
@abvdveer11,@JanB31672883,1
@abvdveer11,@LouLewinskyAmst,3
@abvdveer11,@SPnl,1
@abvdveer11,@VVD,3
@abvdveer11,@Veren_of_Lood,1
@abvdveer11,@YerRamautarsing,1
@abvdveer11,@groenlinks,1
@abvdveer11,@inpakster,1
@abvdveer11,@telegraaf,1
@abvdveer11,@theHeeenry,1
@abvdveer11,@vanhetg00r,1
@nettuh_r,@KeesVee,1
@nettuh_r,@groenlinks,1
@nettuh_r,@thierrybaudet,1
@PvdAGroenLinks,@AvuloFM,1
@PvdAGroenLinks,@PvdAGroenLinks,1
@PvdAGroenLinks,@TvdVen,2
@SGPRotterdam,@cusgprotterdam,1
@VerhoevenAngelo,@DOCdeJager,1
@VerhoevenAngelo,@d66amsterdam,1
@VerhoevenAngelo,@deDoelen,1
@GL_Maasdriel,@PLPSFransen,1
@GL_Maasdriel,@PvdAGL_Bwaard,1
@renejager,@thierrybaudet,1
@CeesRijneveen,@PvdAEZandvliet,1
@CeesRijneveen,@pvdaleiderdorp,1
@TjisseStelpstra,@ChristenUnie_Em,2
@TjisseStelpstra,@RoyPruisscher,1
@ANVnoorderpark,@faunabeschermin,1
@MoniqueNierop,@APechtold,1
@MoniqueNierop,@D66,1
@MoniqueNierop,@EdgeOfEurope,1
@MoniqueNierop,@HansdeBoer18,1
@MoniqueNierop,@YerRamautarsing,1
@MoniqueNierop,@estherouwehand,1
@MoniqueNierop,@fvdemocratie,2
@MoniqueNierop,@noordkaapfujin,1
@MoniqueNierop,@tomjanmeeus,1
@JanvandekorteAN,@APechtold,1
@JanvandekorteAN,@D66,1
@JanvandekorteAN,@FVDamsterdam,1
@JanvandekorteAN,@RvDantzig,1
@JanvandekorteAN,@fvdemocratie,1
@barrysmit,@HuubBellemakers,1
@barrysmit,@Ponckster,1
@barrysmit,@Sanspareille,1
@barrysmit,@noordkaapfujin,1
@berretje555,@sgpkatwijk,1
@JeroenSchuiling,@Brigitte_Gabel,1
@JeroenSchuiling,@Oxfam,1
@JeroenSchuiling,@TomvanderLee,1
@JeroenSchuiling,@groenlinks,1
@JeroenSchuiling,@wierdduk,1
@HuibertBoer,@FVDamsterdam,1
@HuibertBoer,@StijnWenders,1
@HuibertBoer,@ericvanderburg,1
@HuibertBoer,@faunabeschermin,1
@HuibertBoer,@volkskrant,1
@Soenami,@APechtold,1
@Soenami,@D66,1
@Soenami,@EWdeVlieger,1
@Soenami,@FlikFluimsnor,1
@Soenami,@VVD,2
@Soenami,@YerRamautarsing,1
@Soenami,@groenlinks,1
@Soenami,@vraagstaart,1
@SGPCapelleadIJ,@Arwin_Capelle,2
@SGPCapelleadIJ,@PieterWeijers,1
@SGPCapelleadIJ,@SGPCapelleadIJ,1
@SGPCapelleadIJ,@sgpjck,1
@LensLarque1,@APechtold,2
@LensLarque1,@D66,4
@LensLarque1,@Dick_Kortekaas,1
@LensLarque1,@JerryAllon,1
@LensLarque1,@aisha_30,1
@LensLarque1,@groenlinks,2
@LensLarque1,@jurjenhoekstra,1
@NwElanZuidplas,@CDAZuidplas,2
@NwElanZuidplas,@D66zuidplas,2
@NwElanZuidplas,@Jan_Hordijk,2
@NwElanZuidplas,@LPC_Karreman,2
@NwElanZuidplas,@PvdAGL_ZP,2
@NwElanZuidplas,@VVDZuidplas,3
@NwElanZuidplas,@annikavangerwen,2
@NwElanZuidplas,@pvdrenth,3
@FreddeManVught,@AvuloFM,1
@FreddeManVught,@PvdAGroenLinks,1
@FreddeManVught,@TvdVen,1
@MaxK35,@geertwilderspvv,1
@MaxK35,@r_deroonpvv,1
@cosc_colinda,@AndreMRotman,1
@cosc_colinda,@VVD,1
@cosc_colinda,@bosschevvd,1
@stijnverbruggen,@DeBastei,1
@stijnverbruggen,@J_Dijsselbloem,2
@stijnverbruggen,@NLDOET,2
@stijnverbruggen,@Natuurtuin_,2
@stijnverbruggen,@Onikapvda,2
@stijnverbruggen,@OranjeFonds,2
@stijnverbruggen,@PvdA,1
@stijnverbruggen,@PvdANijmegen,3
@stijnverbruggen,@SpiritPleegzorg,1
@stijnverbruggen,@spiritjeugdhulp,1
@m_i_c_h_a_r,@KeesVee,1
@m_i_c_h_a_r,@groenlinks,1
@Tukker04168692,@Klefbek,1
@Tukker04168692,@NOS,1
@Tukker04168692,@RealAmazingPP,1
@Tukker04168692,@RobJetten,1
@Tukker04168692,@Thdegraaf,1
@JosMoer,@Bas_Taart,1
@PFransma,@ANanninga,1
@PFransma,@ArnoudVeilbrief,1
@PFransma,@Denkjewel,1
@PFransma,@FrankBerkemeier,1
@PFransma,@IvoMeijer89,1
@PFransma,@Jongderik,1
@PFransma,@MaartenDevant,1
@PFransma,@Rosssen,1
@PFransma,@Sunita_Biharie,1
@PFransma,@SvensTweet,1
@PFransma,@TannoGerritsen,1
@PFransma,@YerRamautarsing,1
@PFransma,@chrisklomp,1
@PFransma,@nausicaamarbe,1
@PFransma,@wierdduk,1
@FrijlinkGuus,@VVD,1
@FrijlinkGuus,@mvdweijden,1
@SGP_Albrandswaa,@ALBRANDSWAARDzh,2
@SGP_Albrandswaa,@CUSGP_Albrandsw,3
@SGP_Albrandswaa,@a_visser_blok,1
@LotNote,@ANanninga,1
@LotNote,@AnneArdon,1
@LotNote,@Correctietik,1
@LotNote,@DeSpeld,1
@LotNote,@WijkcentrumPijp,1
@LotNote,@eetschrijver,1
@LotNote,@estherouwehand,1
@LotNote,@justinedus,1
@LotNote,@noordkaapfujin,1
@LotNote,@oornstein,1
@pietvsz,@faunabeschermin,1
@ShiftStone,@RTLnieuws,1
@bart_diaz_,@APechtold,1
@bart_diaz_,@D66,1
@bart_diaz_,@FVDamsterdam,1
@bart_diaz_,@RvDantzig,1
@bart_diaz_,@fvdemocratie,1
@WimVteO,@APechtold,1
@WimVteO,@BLIKOPENER333,1
@WimVteO,@ChrisvandenBos,1
@WimVteO,@D66,2
@WimVteO,@HeinvanDale1,1
@WimVteO,@Maikel_PVV,1
@WimVteO,@ZilteBotte,1
@WimVteO,@dekoran1,1
@WimVteO,@fvdemocratie,1
@WimVteO,@geertwilderspvv,1
@WimVteO,@mirjammeij,1
@WimVteO,@petra_stienen,1
@AmelieStrens,@AartKarss,1
@AmelieStrens,@D66RenM,2
@AmelieStrens,@Feeldersisimo,1
@AmelieStrens,@MarianvdWeele,1
@AmelieStrens,@RvDantzig,1
@AmelieStrens,@bartlvink,1
@AmelieStrens,@dilialeitner,1
@AmelieStrens,@msteeman,1
@Kimstert77,@GuusKuijer,1
@Kimstert77,@MENEERDEGREEF,1
@Kimstert77,@YerRamautarsing,1
@Kimstert77,@lisabouyeure,1
@ArdMichielsen,@JennyDouwes,1
@ArdMichielsen,@ivovdvm,1
@ArdMichielsen,@telegraaf,1
@LuukdeJ,@ROODjong,1
@LuukdeJ,@SPnl,1
@LuckyWillem1,@XSovietNews,1
@AtypistAnne,@PraktischAutism,1
@luna31ft,@APechtold,1
@luna31ft,@D66,1
@luna31ft,@DDStandaard,1
@luna31ft,@Demrockify,1
@luna31ft,@EWdeVlieger,1
@luna31ft,@Jawv77,1
@luna31ft,@Mirjam152,1
@luna31ft,@NPORadio1,1
@luna31ft,@Percolator_HNJ,1
@luna31ft,@Yamapama,1
@luna31ft,@geertwilderspvv,1
@luna31ft,@jacques_010,1
@luna31ft,@neemjemoedur,1
@luna31ft,@thierrybaudet,1
@tom_debeer,@APechtold,3
@tom_debeer,@D66,3
@tom_debeer,@Emiltjuh1975,1
@tom_debeer,@FVDamsterdam,2
@tom_debeer,@RvDantzig,3
@tom_debeer,@fvdemocratie,3
@tom_debeer,@seotimes,1
@tom_debeer,@telegraaf,1
@DRokebrand,@BELPvdA,2
@DRokebrand,@PvdAnh,1
@DRokebrand,@WilmaAlina,1
@BijenlintDevntr,@Bijenlint,1
@BijenlintDevntr,@pimlemmers,1
@gvanvoorden,@CDAHilversum,1
@UKRupdatestoday,@XSovietNews,1
@LoeckeV,@PvdARkerk,2
@cees_meijvis,@CDA_Nuenen,1
@RobertEisema,@ReinoutvanderH,1
@RobertEisema,@VVD,1
@RobertEisema,@danielkoerhuis,1
@RobertEisema,@volkskrant,1
@RitaKempeneers,@ArdEshuis,1
@RitaKempeneers,@BoswachterRob,1
@RitaKempeneers,@LadyLien1,1
@RitaKempeneers,@Nkruif,1
@RitaKempeneers,@faunabeschermin,1
@RitaKempeneers,@hanolff,1
@RitaKempeneers,@landmarksnl,1
@RitaKempeneers,@s3v3r3NL,1
@CDAHollandsKroo,@CDADenHelder,1
@CDAHollandsKroo,@CDAHollandsKroo,1
@CDAHollandsKroo,@CDASchagen,1
@CDAHollandsKroo,@ElaineVlaming,1
@CDAHollandsKroo,@baak_2,1
@DeChemicus,@D66,1
@DeChemicus,@Mirjam152,1
@GuideinHolland,@ANanninga,2
@GuideinHolland,@GroenLinks020,1
@GuideinHolland,@LaurensIvens,1
@GuideinHolland,@MarjoleinMoor,1
@GuideinHolland,@Matthijs85,1
@GuideinHolland,@NicovanGog,1
@GuideinHolland,@PvdA,1
@GuideinHolland,@parool,1
@GuideinHolland,@stoperfpacht,1
@GuideinHolland,@thierrybaudet,1
@sandervanluit,@APechtold,4
@sandervanluit,@AlptekinAkdogan,1
@sandervanluit,@BartNijman,1
@sandervanluit,@BatavierenPod,1
@sandervanluit,@D66,1
@sandervanluit,@MediaservicesEU,1
@sandervanluit,@RvDantzig,2
@sandervanluit,@TerriBerdet,1
@sandervanluit,@TomvanderLee,1
@sandervanluit,@WimvanWegen,1
@sandervanluit,@YerRamautarsing,1
@sandervanluit,@fvdemocratie,1
@sandervanluit,@groenlinks,1
@sandervanluit,@janbert,1
@sandervanluit,@seven__,1
@sandervanluit,@thierrybaudet,1
@sandervanluit,@wierdduk,1
@MidlandFM1075,@vincentbos__,1
@vvdoosterhout,@VVD,1
@vvdoosterhout,@mvdweijden,1
@geefgeenfok,@Wiwatron,1
@door1961,@FritstenHove,1
@door1961,@TruthHitsEvery1,1
@BELPvdA,@Ejee13,1
@Spitsmuis5,@APechtold,1
@Spitsmuis5,@Edzegthet,1
@Spitsmuis5,@HarryPater62,1
@Spitsmuis5,@KajsaOllongren,1
@Spitsmuis5,@PerSlotVan,1
@Spitsmuis5,@SigridKaag,1
@Spitsmuis5,@telegraaf,1
@fotokousie,@KeukenHans,1
@fotokousie,@SGPBunschoten,1
@Martje58,@APechtold,5
@Martje58,@CorridorsOfTime,1
@Martje58,@D66,3
@Martje58,@EdKrokket,1
@Martje58,@EenVandaag,1
@Martje58,@HenkWesterik,1
@Martje58,@Jean_Paul_V,1
@Martje58,@JoostNiemoller,1
@Martje58,@Mirjam152,1
@Martje58,@NHNieuws,1
@Martje58,@RvDantzig,1
@Martje58,@WNLVandaag,1
@Martje58,@bpschut,1
@Martje58,@fvdemocratie,2
@Martje58,@thierrybaudet,1
@Adrenaline0182,@EWdeVlieger,1
@Adrenaline0182,@Jongderik,1
@Adrenaline0182,@Percolator_HNJ,1
@Adrenaline0182,@TanyaHoogwerf,1
@Adrenaline0182,@jesseklaver,1
@thomasvanaalten,@charlotbouwman,1
@jwkamphof,@SigridKaag,1
@ienapiena,@maxdemooijsr,1
@awampie,@CDAHilversum,2
@awampie,@Martijncda,2
@awampie,@cdavandaag,2
@Jesse_DJ,@ANanninga,1
@Jesse_DJ,@ChrisAalberts,1
@Jesse_DJ,@D66Leiden,1
@Jesse_DJ,@YerRamautarsing,1
@Jesse_DJ,@fvdemocratie,1
@Jesse_DJ,@groenlinks,1
@Jesse_DJ,@tomjanmeeus,1
@floorter,@D66,2
@floorter,@EuroPaulB,1
@sinnetolsma,@BoswachterFrans,2
@sinnetolsma,@D66,1
@sinnetolsma,@GLFlevoland,1
@sinnetolsma,@PVV,1
@sinnetolsma,@PartijvdDieren,4
@sinnetolsma,@groenlinks,3
@egmond13,@Maikel_PVV,1
@egmond13,@Meeuwissen_PVV,5
@egmond13,@geertwilderspvv,1
@egmond13,@robjansen_pvv,2
@niboR76,@APechtold,1
@niboR76,@D66,1
@niboR76,@FVDamsterdam,1
@niboR76,@RvDantzig,1
@niboR76,@fvdemocratie,1
@GL_Amstelveen,@groenlinks,2
@P_Roelofs,@faunabeschermin,1
@johanbruinisse,@50pluspartij,1
@johanbruinisse,@MarijnissenL,1
@johanbruinisse,@PvdA,1
@johanbruinisse,@SPnl,1
@johanbruinisse,@VVD,1
@johanbruinisse,@groenlinks,1
@johanbruinisse,@mug_willem,1
@johanbruinisse,@mvdweijden,1
@JelleHoutsma,@Boreout,1
@JelleHoutsma,@YerRamautarsing,1
@JelleHoutsma,@d66amsterdam,1
@JelleHoutsma,@fvdemocratie,1
@JelleHoutsma,@tomjanmeeus,1
@JelleHoutsma,@vnnbrg,1
@TjeerdJT,@APechtold,1
@TjeerdJT,@D66,1
@TjeerdJT,@PvdA,1
@TjeerdJT,@afca1900michel,1
@TjeerdJT,@keesvdstaaij,1
@TjeerdJT,@m_noordhoek,1
@TjeerdJT,@svanweyenberg,1
@TjeerdJT,@wierdduk,1
@JanVrijhof,@MariannePoot,1
@JanVrijhof,@Paulslettenhaar,1
@JanVrijhof,@RonEisenmann,1
@JanVrijhof,@VVDAmsterdam,1
@JanVrijhof,@vvdzuid,1
@marcbenninga,@cdadenbosch,3
@marcbenninga,@cdavandaag,1
@marcbenninga,@sybrandbuma,1
@hcuber_prosema,@50pluspartij,1
@HilvertsRonald,@bhietberg,1
@Dimisoso,@Maartenblad,1
@JensKooy,@Nieuwsuur,1
@JensKooy,@YerRamautarsing,1
@SPHoogeveen,@CUHoogeveen,1
@SPHoogeveen,@D66Hoogeveen,2
@SPHoogeveen,@GBHoogeveen,2
@SPHoogeveen,@GERARDBOOIJ,1
@SPHoogeveen,@GemBelangenHgv,1
@SPHoogeveen,@HoogeveenRaad,1
@SPHoogeveen,@HoogeveenSGP,3
@SPHoogeveen,@JanHSteenbergen,2
@SPHoogeveen,@MarijnissenL,1
@SPHoogeveen,@SPnl,1
@SPHoogeveen,@WillemSGP,1
@SPHoogeveen,@ahthgbottenheft,2
@SPHoogeveen,@cdahoogeveen,1
@SPHoogeveen,@pvdahoogeveen,3
@SPHoogeveen,@vvdhoogeveen,3
@marcelploegmak1,@cdadenbosch,2
@marcelploegmak1,@cdavandaag,1
@marcelploegmak1,@sybrandbuma,1
@VdhurkL,@FritstenHove,1
@lemni,@D66NoordHolland,1
@lemni,@D66Rotterdam,1
@lemni,@GLoldenzaal,1
@lemni,@MarijnissenL,1
@lemni,@MaryAnnVermeule,1
@lemni,@Willem_GP,1
@lemni,@kuitenbrouwer,1
@HKooijenga,@MinPres,1
@HKooijenga,@VVDDenHaag,1
@HKooijenga,@johnvanzweden,1
@schimmpie,@APechtold,2
@schimmpie,@D66,1
@schimmpie,@JolmerWinkel,1
@HenkJolingg,@bhietberg,1
@Janet_Lieth,@Brigitte_Gabel,1
@Janet_Lieth,@Nieuwsuur,1
@Janet_Lieth,@elziax,1
@DNNPL,@Bas_Taart,1
@PetersMmh,@Gerrit163,1
@PetersMmh,@NOS,1
@PetersMmh,@NicoBulder,1
@PetersMmh,@PartijvdDieren,3
@PetersMmh,@Vossestein,1
@PetersMmh,@estherouwehand,4
@PetersMmh,@faunabeschermin,2
@PetersMmh,@pvsli,1
@PetersMmh,@volgzwijn,1
@luckywhey,@DDStandaard,2
@luckywhey,@EWdeVlieger,1
@luckywhey,@HarryPater62,1
@luckywhey,@Jooltje1968,1
@luckywhey,@PerSlotVan,1
@luckywhey,@ericvanderburg,1
@luckywhey,@geertwilderspvv,1
@robertjohan,@hoogeveen,1
@robertjohan,@kreuzeman,1
@clementmarc,@D66,6
@clementmarc,@Huginn1979,2
@clementmarc,@MvanToorenburg,1
@clementmarc,@advocaatsmeets,6
@clementmarc,@cdavandaag,1
@clementmarc,@ffluchten,6
@clementmarc,@seeddoubt,3
@fluffykonijn,@APechtold,4
@fluffykonijn,@D66,1
@fluffykonijn,@FVDamsterdam,1
@fluffykonijn,@Percolator_HNJ,1
@fluffykonijn,@RTLnieuws,1
@fluffykonijn,@bertbrussen,1
@fluffykonijn,@geenstijl,1
@fluffykonijn,@jndkgrf,2
@fluffykonijn,@tonfvandijk,1
@fluffykonijn,@volkskrant,1
@Lleijla,@AnnieSchreijer,1
@Lleijla,@ElineVedder,1
@Lleijla,@MariandeBoer7,1
@Lleijla,@cdadewolden,1
@Lleijla,@cdaeuropa,1
@Lleijla,@cdavandaag,1
@Lleijla,@karinbrouwer,1
@Lleijla,@rtvoost,1
@louiszandbergen,@AnneMiekVroom,1
@louiszandbergen,@frisogosliga,1
@louiszandbergen,@groenlinks,1
@Cryptarded,@sherrybaudet,1
@henkzielman,@APechtold,1
@henkzielman,@D66,1
@henkzielman,@RobJetten,1
@henkzielman,@RutgerGW,1
@henkzielman,@iljaboelaars,1
@henkzielman,@lenegrooten,1
@llouisabij,@Verbraak,1
@llouisabij,@YerRamautarsing,1
@PvdA_DeMarne,@Anne_vdMeer,1
@PvdA_DeMarne,@JannekeHolman,1
@PvdA_DeMarne,@PvdA_Oldambt,1
@RobbedoesK,@VVD,1
@ErikWVisser,@ANanninga,1
@ErikWVisser,@LodewijkA,1
@ErikWVisser,@Woutel,1
@ErikWVisser,@YerRamautarsing,1
@ErikWVisser,@estherouwehand,1
@remco_oerend,@KampmanA,1
@remco_oerend,@egfried,1
@remco_oerend,@jorritelisabeth,1
@remco_oerend,@lonnekerberg,1
@remco_oerend,@pvdaenschede,1
@LameiroGarcia,@Lezenschrijven,1
@av_abv,@EdwarddeLanoy,1
@av_abv,@GabDuijkers,1
@av_abv,@cdapijno,1
@av_abv,@feelgood105,1
@av_abv,@frankvkuppeveld,1
@jenk139,@APechtold,1
@jenk139,@D66,1
@jenk139,@DiederikSmit,1
@jenk139,@FVDamsterdam,1
@jenk139,@LavieJanRoos,1
@jenk139,@RoelofBouwman,1
@jenk139,@RvDantzig,1
@jenk139,@WNLOpZondag,1
@jenk139,@fvdemocratie,1
@jenk139,@groenlinks,1
@jenk139,@thierrybaudet,2
@jenk139,@trias_politica,2
@PeetReserve,@APechtold,2
@PeetReserve,@AmsterdamNL,1
@PeetReserve,@CarlSchroder1,1
@PeetReserve,@Evita79497112,1
@PeetReserve,@GraafdeMachiel,4
@PeetReserve,@HarryPater62,2
@PeetReserve,@Jooltje1968,1
@PeetReserve,@VVD,5
@PeetReserve,@cdavandaag,1
@PeetReserve,@christenunie,1
@PeetReserve,@geertwilderspvv,2
@PeetReserve,@rinushoogstad,1
@Borkmeister,@marcomout,1
@Borkmeister,@vvdhoogeveen,1
@PvdAWinterswijk,@Wenters_Nu,1
@jjsuurmeijer,@Johnasvlammeren,1
@jjsuurmeijer,@PartijvdDieren,1
@jjsuurmeijer,@PvdA,1
@jjsuurmeijer,@PvdDAlkmaar,1
@jjsuurmeijer,@ciwfnl,1
@jjsuurmeijer,@faunabeschermin,1
@jjsuurmeijer,@wmoorlag,1
@Twillco,@Daanjongen,1
@Twillco,@NUnl,1
@Twillco,@groenlinks,1
@pathartlief,@Dennis_od_Dries,1
@pathartlief,@corinevloet,1
@pathartlief,@cuyahoga_,1
@pathartlief,@leolewin,2
@MartinHuberts,@VVD,1
@CaroAllemand1,@Correctietik,1
@CaroAllemand1,@fokkesukke,1
@CaroAllemand1,@volkskrant,1
@Yvonnechr,@zodbonnen,1
@HenkVedder1,@LamyaeA,1
@HenkVedder1,@Leolucassen,1
@Kinderblik,@448voyager,1
@Kinderblik,@VVD,1
@Wijdesloten,@Derksen_Gelul,1
@Wijdesloten,@thierrybaudet,1
@GaviMensch,@Bizarr_33,1
@GaviMensch,@JNiesthoven,1
@GaviMensch,@LodewijkA,3
@GaviMensch,@Marrit_Anne,3
@GaviMensch,@Sopknook,2
@GaviMensch,@VVD,3
@GaviMensch,@groenlinks,1
@GaviMensch,@jerezsinfro,1
@GaviMensch,@kathalijne,1
@KustawBessems,@APechtold,1
@KustawBessems,@Screenpies,1
@KustawBessems,@ShirinMusa,1
@Utriplate77,@Else4Weekblad,1
@Utriplate77,@WiersmaBrussel,1
@mcouzy,@ANanninga,1
@mcouzy,@LaurensIvens,1
@mcouzy,@parool,2
@CU_Hattem,@rtvhattem,1
@birdie_birdy,@D66,1
@birdie_birdy,@LamyaeA,1
@birdie_birdy,@NUnl,1
@birdie_birdy,@Zoalsikben99,1
@birdie_birdy,@actualiteitjunk,1
@birdie_birdy,@fritswester,1
@birdie_birdy,@joepbertrams,1
@birdie_birdy,@stop,1
@RabbitBearMan,@Wiwatron,1
@molpha_,@APechtold,1
@molpha_,@Nieuwsuur,1
@HansMoison,@Nieuwsuur,1
@HansMoison,@YerRamautarsing,1
@HansMoison,@fvdemocratie,1
@HansMoison,@parool,1
@HansMoison,@tomjanmeeus,1
@Stofwolk_,@geertwilderspvv,1
@YKerstjens,@PraktischAutism,1
@YKerstjens,@barrysmit,1
@SPZwolle,@BrammertSP,1
@SPZwolle,@EefkeMeijerink,1
@SPZwolle,@GLZwolle,1
@SPZwolle,@PvdAZwolle,1
@SPZwolle,@bertsluijer,1
